rate_scenario_id,rate_scenario,annual_interest_rate,household_group,black_nonblack,n_obs,n_positive_student_debt,weighted_population,SE: weighted population,mean_student_debt,SE: mean student debt,median_student_debt,mean_allowable_deduction_baseline,SE: mean allowable deduction baseline,mean_allowable_deduction_proposed,SE: mean allowable deduction proposed,mean_deduction_gain,SE: mean deduction gain,median_deduction_gain,pct_borrowers_at_2500_limit_baseline,SE: % borrowers at $2500 limit baseline,pct_households_with_positive_deduction_gain,mean_tax_savings_baseline,SE: mean tax savings baseline,mean_tax_savings_proposed,SE: mean tax savings proposed,mean_tax_savings_gain,SE: mean tax savings gain,median_tax_savings_gain,pct_households_with_positive_tax_savings_gain,source,year
R275,Estimated interest at 2.75% annual rate,0.0275,Married household,Black,120,46,3293436.1875684243,277210.20014076756,31993.99923728998,4929.556839241075,0,562.5084529065527,82.3738004896436,698.3017619329122,107.41108388670474,135.7933090263594,36.95040562161088,0,21.864285370793375,4.875106175478578,10.59086609295072,91.24662031793426,14.641406010746614,118.9956789544377,21.119224527777085,27.749058636503428,8.237898451935639,0,10.59086609295072,SCF,2022
R275,Estimated interest at 2.75% annual rate,0.0275,Married household,Non-Black,984,190.2,36751047.298207864,894393.5422704503,11979.850466305594,1921.0037850517729,0,206.25756801317922,18.580480034757905,240.84756372118937,24.81169295243032,34.589995708010136,9.13120140174015,0,11.886148616487109,2.1757825903805124,2.8397531420738553,37.16330357084722,3.5003998341965445,43.71853938099278,4.933094297506912,6.555235810145562,1.9282238376462122,0,2.8397531420738553,SCF,2022
R275,Estimated interest at 2.75% annual rate,0.0275,Unmarried household,Black,246.6,93.2,6002030.9874960035,402820.18162120157,20939.44991179299,2651.1495982759034,0,360.3102504853436,33.761950428630534,360.3102504853436,33.761950428630534,0,0,0,7.207628290636835,2.6537830108403058,0,66.6792860054825,6.967772648280647,66.6792860054825,6.967772648280647,0,0,0,0,SCF,2022
R275,Estimated interest at 2.75% annual rate,0.0275,Unmarried household,Non-Black,723.4,129.2,29317326.17164138,812341.9743589731,5850.051285197871,575.1327104075688,0,112.23077082851532,9.54808539498641,112.23077082851532,9.54808539498641,0,0,0,2.102992595479931,0.9063094609596057,0,20.623342840875377,1.777894288146184,20.623342840875377,1.777894288146184,0,0,0,0,SCF,2022
R680,Estimated interest at 6.8% annual rate,0.068,Married household,Black,120,46,3293436.1875684243,277210.20014076756,31993.99923728998,4929.556839241075,0,745.746430967822,101.90123767876386,1112.875725347211,165.15671375386515,367.1292943793892,70.70186198791077,0,41.26856934315194,5.53124775133397,20.961635360740907,116.07598410302161,17.33424065733225,182.4594782251736,29.541457680912423,66.38349412215194,13.127373311978104,0,20.961635360740907,SCF,2022
R680,Estimated interest at 6.8% annual rate,0.068,Married household,Non-Black,984,190.2,36751047.298207864,894393.5422704503,11979.850466305594,1921.0037850517729,0,325.66948704893224,25.768465612258645,441.54490493699524,38.616014094114895,115.87541788806296,16.202914423051958,0,32.84356685899102,3.356770139438621,7.886582042173727,58.818306459772394,4.6905987725344955,81.49052870388064,7.486671276385719,22.672222244108248,3.362090413773179,0,7.886582042173727,SCF,2022
R680,Estimated interest at 6.8% annual rate,0.068,Unmarried household,Black,246.6,93.2,6002030.9874960035,402820.18162120157,20939.44991179299,2651.1495982759034,0,533.0527607410884,45.73641293603559,533.0527607410884,45.73641293603559,0,0,0,22.80333226165281,3.764946112802647,0,100.17566971295918,9.780681761628502,100.17566971295918,9.780681761628502,0,0,0,0,SCF,2022
R680,Estimated interest at 6.8% annual rate,0.068,Unmarried household,Non-Black,723.4,129.2,29317326.17164138,812341.9743589731,5850.051285197871,575.1327104075688,0,192.89206969662456,15.213592783905709,192.89206969662456,15.213592783905709,0,0,0,11.380103670821972,2.2233513242605314,0,36.39421219851905,2.989449366567982,36.39421219851905,2.989449366567982,0,0,0,0,SCF,2022
