rate_scenario_id,rate_scenario,annual_interest_rate,household_group,black_nonblack,n_obs,n_positive_student_debt,weighted_population,SE: weighted population,mean_student_debt,SE: mean student debt,median_student_debt,mean_allowable_deduction_baseline,SE: mean allowable deduction baseline,mean_allowable_deduction_proposed,SE: mean allowable deduction proposed,mean_deduction_gain,SE: mean deduction gain,median_deduction_gain,pct_borrowers_at_2500_limit_baseline,SE: % borrowers at $2500 limit baseline,pct_households_with_positive_deduction_gain,mean_tax_savings_baseline,SE: mean tax savings baseline,mean_tax_savings_proposed,SE: mean tax savings proposed,mean_tax_savings_gain,SE: mean tax savings gain,median_tax_savings_gain,pct_households_with_positive_tax_savings_gain,year,source
R275,Estimated interest at 2.75% annual rate,0.0275,Married household,Black,10,4,55339.205820100004,19465.08278206724,48133.973518266546,25774.735689577836,2,729.3117127575578,359.7468236835802,1145.8643270147593,609.009562331663,416.5526142572016,280.685417441207,0,36.63151896887455,24.6410901064641,19.944837952464955,87.51740553090693,43.169618842029614,137.5037192417711,73.08114747979953,49.98631371086419,33.682250092944834,0,19.944837952464955,2018,SIPP
R275,Estimated interest at 2.75% annual rate,0.0275,Married household,Non-Black,281,49,1558623.0929902992,96078.85827421062,7315.972289838915,1794.9741692056355,0,160.28968946774822,30.265067858018025,181.51565660678116,38.44248743898812,21.225967139032957,13.878994512984997,0,6.645333983781213,3.5696173408394953,1.216170575140964,19.75040478179761,3.641964505966406,22.297520838481564,4.619033294016392,2.547116056683955,1.6654793415581992,0,1.216170575140964,2018,SIPP
R275,Estimated interest at 2.75% annual rate,0.0275,Unmarried household,Black,16,4,107541.70013260002,27737.681379948543,22358.761739868976,17108.286735173377,0,376.0516904749473,238.6675047046749,376.0516904749473,238.6675047046749,0,0,0,31.370525771718295,26.609218618802977,0,45.12620285699367,28.640100564560985,45.12620285699367,28.640100564560985,0,0,0,0,2018,SIPP
R275,Estimated interest at 2.75% annual rate,0.0275,Unmarried household,Non-Black,140,27,786956.2792746001,69848.99105142587,11849.233944850233,3377.0910125342293,0,209.93719107830685,44.756593629933846,209.93719107830685,44.756593629933846,0,0,0,22.432877793425774,8.631015277454031,0,33.923609634876335,7.579813119098614,33.923609634876335,7.579813119098614,0,0,0,0,2018,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Married household,Black,10,4,55339.205820100004,19465.08278206724,48133.973518266546,25774.735689577836,2,836.888810387363,407.2790277662067,1567.677241198648,762.5714639200313,730.7884308112848,360.2608948124563,0,61.48049648707685,27.309015377344014,33.474411495568745,100.42665724648357,48.87348333194484,188.12126894383772,91.50857567040377,87.69461169735416,43.23130737749477,0,33.474411495568745,2018,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Married household,Non-Black,281,49,1558623.0929902992,96078.85827421062,7315.972289838915,1794.9741692056355,0,257.74729435215096,42.41953809186988,371.8255010796745,68.33969678854389,114.07820672752361,29.771251541762904,0,34.66902233552967,6.837294649951235,6.34481952845129,32.20471747154583,5.172705292967305,45.894102278848656,8.232253035977728,13.689384807302835,3.5725501850115466,0,6.34481952845129,2018,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Unmarried household,Black,16,4,107541.70013260002,27737.681379948543,22358.761739868976,17108.286735173377,0,562.7456405677076,259.0421539356901,562.7456405677076,259.0421539356901,0,0,0,31.370525771718295,26.609218618802977,0,67.5294768681249,31.085058472282824,67.5294768681249,31.085058472282824,0,0,0,0,2018,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Unmarried household,Non-Black,140,27,786956.2792746001,69848.99105142587,11849.233944850233,3377.0910125342293,0,319.07090741527827,54.293766759415064,319.07090741527827,54.293766759415064,0,0,0,35.45790923632868,9.13107476018198,0,50.790113278938236,9.273455007012537,50.790113278938236,9.273455007012537,0,0,0,0,2018,SIPP
