rate_scenario_id,rate_scenario,annual_interest_rate,ethnicity,race,household_group,n_obs,n_positive_student_debt,weighted_population,SE: weighted population,mean_student_debt,SE: mean student debt,Estimated annual interest paid,SE: estimated annual interest paid,Max potential deduction,SE: max potential deduction,Allowable deduction after MAGI phaseout,SE: allowable deduction after MAGI phaseout,Estimated tax savings,SE: estimated tax savings,% of borrowers with any allowable deduction,SE: % of borrowers with any allowable deduction,% of borrowers with full deduction,SE: % of borrowers with full deduction,year,source
R680,Estimated interest at 6.8% annual rate,0.068,Hispanic,Hispanic,Married household,21,10,248338.16633729998,57169.26680415165,97208.04680630802,32710.22684268793,6610.147182828946,2224.2954253027783,2057.259141822239,236.60779006119114,2057.259141822239,236.60779006119114,309.3396843228367,45.71110057854307,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,Black alone,Married household,11,3,189849.34061460002,62094.55034763825,207768.713050941,98267.68832570655,14128.272487463988,6682.202806148048,1919.7396032168144,488.0280524647061,1919.7396032168144,488.0280524647061,263.9917683160259,73.07877281596545,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,Other,Married household,35,3,327951.7115868,58012.39230131324,85713.81261865681,51269.318991010536,5828.539258068664,3486.3136913887165,2078.2113333903617,201.11884757428624,2078.2113333903617,201.11884757428624,249.38536000684334,24.134261708914327,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,White alone,Married household,305,43,2554435.9812699975,158246.93298561542,47957.334289150196,12092.324440957453,3261.0987316622136,822.2780619851067,1468.407403776135,149.07195743525642,1463.7414655129362,148.80049665810523,187.92629102722753,19.002380399278973,100,0,98.37431910621952,1.5153857227904222,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Hispanic,Hispanic,Unmarried household,8,2,120735.06415680001,49238.623195753855,76349.13868385204,41431.50303923554,5191.741430501939,2817.342206668017,1809.536741322618,533.2054304179877,1809.536741322618,533.2054304179877,398.0980830909759,117.30519469195728,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,Black alone,Unmarried household,10,1,122745.4076142,49854.11205593633,35000,9.393220889147818e-13,2380,1.1741526111434773e-13,2380,1.1741526111434773e-13,2380,1.1741526111434773e-13,285.59999999999997,1.4676907639293466e-14,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,Other,Unmarried household,11,2,120039.95481880002,35066.13176133397,111851.05010077011,70848.55041466163,7605.871406852368,4817.70142819699,2499.9999999999995,9.770897043371295e-13,2499.9999999999995,9.770897043371295e-13,550,1.0583668611744346e-13,100,0,100,0,2024,SIPP
R680,Estimated interest at 6.8% annual rate,0.068,Non-Hispanic,White alone,Unmarried household,129,19,1028004.3437218999,104991.69020957404,77219.70209222182,17268.723762564157,5250.939742271083,1174.273215854363,2036.5028503040203,168.63585566250552,2036.5028503040203,168.63585566250552,369.85976211238045,43.612010459170996,100,0,100,0,2024,SIPP
